article1,article2,similarity 
189.txt,230.txt,0.0860203070891884
189.txt,231.txt,0.038667530903812
189.txt,232.txt,0.0907098896129385
189.txt,233.txt,0.1201575412501449
189.txt,234.txt,0.069367452664236
189.txt,235.txt,0.0324579207528373
189.txt,236.txt,0.1511920799919514
189.txt,237.txt,0.0836546262610127
189.txt,238.txt,0.1028440582095808
189.txt,239.txt,0.0816272612937125
189.txt,240.txt,0.0791291835623062
189.txt,241.txt,0.0818819829765654
189.txt,242.txt,0.084460467879185
189.txt,243.txt,0.0810981751771018
189.txt,244.txt,0.034346693318318
189.txt,245.txt,0.0732892723616927
189.txt,246.txt,0.0497558917240982
189.txt,247.txt,0.0968933263915098
189.txt,248.txt,0.0455294816422092
189.txt,249.txt,0.0810154702791349
189.txt,250.txt,0.0700632055268674
189.txt,251.txt,0.069691428297462
189.txt,252.txt,0.0753654910321656
189.txt,253.txt,0.0536913687485604
189.txt,254.txt,0.0977664739197681
189.txt,255.txt,0.0580889165906883
189.txt,256.txt,0.0443568803136421
189.txt,257.txt,0.0657307142436996
189.txt,258.txt,0.069859789447263
189.txt,259.txt,0.0436738918760271
189.txt,260.txt,0.1188568390862012
189.txt,261.txt,0.0886862415341869
189.txt,262.txt,0.0926652916693831
189.txt,263.txt,0.091844110606741
189.txt,264.txt,0.0648261326510718
190.txt,191.txt,0.1565641902240475
190.txt,192.txt,0.1115618145420627
190.txt,193.txt,0.0260010397098396
190.txt,194.txt,0.0926376070059432
190.txt,195.txt,0.0503869647466986
190.txt,196.txt,0.0401632974765953
190.txt,197.txt,0.0424222857009688
190.txt,198.txt,0.0623393117091006
190.txt,199.txt,0.0802017264389368
190.txt,200.txt,0.1139444536140598
190.txt,201.txt,0.0407927738357313
190.txt,202.txt,0.110759522711341
190.txt,203.txt,0.1201718016099871
190.txt,204.txt,0.0698091831221058
190.txt,205.txt,0.0836208785390814
190.txt,206.txt,0.0874543062038832
190.txt,207.txt,0.1461008947492456
190.txt,208.txt,0.0442662564063798
190.txt,209.txt,0.117901444727301
190.txt,210.txt,0.0964185538464864
190.txt,211.txt,0.0408353925272967
190.txt,212.txt,0.0415759695795488
190.txt,213.txt,0.037569863453204
190.txt,214.txt,0.0591241317038482
190.txt,215.txt,0.0756169396550122
190.txt,216.txt,0.0399627632646382
190.txt,217.txt,0.053129411345994
190.txt,218.txt,0.0288494995159999
190.txt,219.txt,0.0249624895862664
190.txt,220.txt,0.0100167542285018
190.txt,221.txt,0.113084668244457
190.txt,222.txt,0.0306703453928157
190.txt,223.txt,0.0405553183543116
190.txt,224.txt,0.0448908955079024
190.txt,225.txt,0.0254556694129118
190.txt,226.txt,0.0293488563544867
190.txt,227.txt,0.064565392031124
190.txt,228.txt,0.0273598661803192
190.txt,229.txt,0.1195611551819674
190.txt,230.txt,0.1360480255511184
190.txt,231.txt,0.0341003011604623
190.txt,232.txt,0.0652693449522372
190.txt,233.txt,0.058502034593403
190.txt,234.txt,0.0961523272514357
190.txt,235.txt,0.049484705281899
190.txt,236.txt,0.0340169349778022
190.txt,237.txt,0.0516025973215554
190.txt,238.txt,0.0292723650259631
190.txt,239.txt,0.1291827713744716
190.txt,240.txt,0.1211735864886962
190.txt,241.txt,0.0841761918008078
190.txt,242.txt,0.042190472589627
190.txt,243.txt,0.1629515735542725
190.txt,244.txt,0.01409953932011
190.txt,245.txt,0.1273227733090566
190.txt,246.txt,0.0632566608317838
190.txt,247.txt,0.029249109997342
190.txt,248.txt,0.0533898591179272
190.txt,249.txt,0.0490659661659133
190.txt,250.txt,0.1115195160612569
190.txt,251.txt,0.0280876524066651
190.txt,252.txt,0.0828891712668933
190.txt,253.txt,0.0991386863906808
190.txt,254.txt,0.0749484620440646
190.txt,255.txt,0.0597149507440428
190.txt,256.txt,0.1062691331810768
190.txt,257.txt,0.0791999370406082
190.txt,258.txt,0.0710560892583258
190.txt,259.txt,0.0144435015096736
190.txt,260.txt,0.0767465115177952
190.txt,261.txt,0.046451493202768
190.txt,262.txt,0.0879045235379345
190.txt,263.txt,0.0862885880394326
190.txt,264.txt,0.0707056365312856
191.txt,192.txt,0.1664541438797614
191.txt,193.txt,0.0502061693119708
191.txt,194.txt,0.0736851423620756
191.txt,195.txt,0.0297493996647932
191.txt,196.txt,0.1134502024736358
191.txt,197.txt,0.0303052201967124
191.txt,198.txt,0.1538671986856277
191.txt,199.txt,0.1605256319538296
191.txt,200.txt,0.1004421384599454
191.txt,201.txt,0.0906718845313487
191.txt,202.txt,0.228109273782493
191.txt,203.txt,0.0882639657561644
191.txt,204.txt,0.0969367973419543
191.txt,205.txt,0.0508148636818285
191.txt,206.txt,0.0477886898223596
191.txt,207.txt,0.233644555607661
191.txt,208.txt,0.0526691561483335
191.txt,209.txt,0.0975432902701752
191.txt,210.txt,0.0613336532288332
191.txt,211.txt,0.1176739648146072
191.txt,212.txt,0.1262433013921194
191.txt,213.txt,0.0916571966843906
191.txt,214.txt,0.0388935365023709
191.txt,215.txt,0.0953482116365265
191.txt,216.txt,0.1401941974889966
191.txt,217.txt,0.0391177128601108
191.txt,218.txt,0.1020252302649026
191.txt,219.txt,0.0328353400088159
191.txt,220.txt,0.0407730275037576
191.txt,221.txt,0.2394479325135127
191.txt,222.txt,0.0567441806841569
191.txt,223.txt,0.0588469731866381
191.txt,224.txt,0.0736592214330767
191.txt,225.txt,0.0645185817078287
191.txt,226.txt,0.1802782907308691
191.txt,227.txt,0.0542955849840716
191.txt,228.txt,0.0562630847848939
191.txt,229.txt,0.1382532745276764
191.txt,230.txt,0.1248086580617506
191.txt,231.txt,0.0525461946491278
191.txt,232.txt,0.0539238554581828
191.txt,233.txt,0.0367140369542754
191.txt,234.txt,0.0438665604140463
191.txt,235.txt,0.0484142118497678
191.txt,236.txt,0.0503718108750415
191.txt,237.txt,0.0812597171432064
191.txt,238.txt,0.1340312476898821
191.txt,239.txt,0.1395932906334978
191.txt,240.txt,0.0870722417348192
191.txt,241.txt,0.0700656823721342
191.txt,242.txt,0.0570761326981922
191.txt,243.txt,0.2526554181036768
191.txt,244.txt,0.0262649132771784
191.txt,245.txt,0.1147832121636628
191.txt,246.txt,0.0641638510503316
191.txt,247.txt,0.0530760764913352
191.txt,248.txt,0.0352439928544698
191.txt,249.txt,0.050165236978669
191.txt,250.txt,0.2968462910546562
191.txt,251.txt,0.1336872454374157
191.txt,252.txt,0.0953437298841724
191.txt,253.txt,0.0609949450429613
191.txt,254.txt,0.1040777174601427
191.txt,255.txt,0.0494275492944568
191.txt,256.txt,0.0460254796672814
191.txt,257.txt,0.0448038590305702
191.txt,258.txt,0.0559677412064965
191.txt,259.txt,0.0388790810703919
191.txt,260.txt,0.0514005989008044
191.txt,261.txt,0.0424280223086704
191.txt,262.txt,0.1093913317203597
191.txt,263.txt,0.0395063003165288
191.txt,264.txt,0.0784712507919956
192.txt,193.txt,0.0366306696657053
192.txt,194.txt,0.0610000800369978
192.txt,195.txt,0.0265189287996784
192.txt,196.txt,0.0767228672369668
192.txt,197.txt,0.0140404537795207
192.txt,198.txt,0.1776851653343248
192.txt,199.txt,0.182130796849157
192.txt,200.txt,0.127377941590181
192.txt,201.txt,0.1043533425787315
192.txt,202.txt,0.139370374704226
192.txt,203.txt,0.0505406211038807
192.txt,204.txt,0.0651353210222944
192.txt,205.txt,0.079563562527643
192.txt,206.txt,0.0394142510662569
192.txt,207.txt,0.1608627449559164
192.txt,208.txt,0.0224753502249154
192.txt,209.txt,0.1751491939931864
192.txt,210.txt,0.1046896166074604
192.txt,211.txt,0.1138154456022965
192.txt,212.txt,0.109153994736704
192.txt,213.txt,0.0541117425499273
192.txt,214.txt,0.0226048766845753
192.txt,215.txt,0.1759720701696695
192.txt,216.txt,0.098598086222354
192.txt,217.txt,0.0573739269395843
192.txt,218.txt,0.062355099864984
192.txt,219.txt,0.0425577582309034
192.txt,220.txt,0.0254827911154428
192.txt,221.txt,0.1320904771801846
192.txt,222.txt,0.0429530297197413
192.txt,223.txt,0.0421315020334368
192.txt,224.txt,0.0573569311780685
192.txt,225.txt,0.0564121528245419
192.txt,226.txt,0.1233051763662241
192.txt,227.txt,0.0539158127321136
192.txt,228.txt,0.0521195669125654
192.txt,229.txt,0.1418913930238027
192.txt,230.txt,0.1080409734483109
192.txt,231.txt,0.0420757163702131
192.txt,232.txt,0.0573266002933115
192.txt,233.txt,0.0556589168260703
192.txt,234.txt,0.0498154544628783
192.txt,235.txt,0.0342168763721596
192.txt,236.txt,0.074385077920422
192.txt,237.txt,0.1391037223922866
192.txt,238.txt,0.1005173089147264
192.txt,239.txt,0.1462059088132589
192.txt,240.txt,0.079250227880623
192.txt,241.txt,0.0946860748601438
192.txt,242.txt,0.1093357602517544
192.txt,243.txt,0.2114962295407396
192.txt,244.txt,0.0234272891442727
192.txt,245.txt,0.108552103817583
192.txt,246.txt,0.0699548616481178
192.txt,247.txt,0.0948868931807697
192.txt,248.txt,0.036584490141631
192.txt,249.txt,0.0820849142973211
192.txt,250.txt,0.1491907180197171
192.txt,251.txt,0.0836897775332283
192.txt,252.txt,0.0577298538526968
192.txt,253.txt,0.0987937412359105
192.txt,254.txt,0.1004942873270951
192.txt,255.txt,0.054672242592881
192.txt,256.txt,0.0144537553439182
192.txt,257.txt,0.0544687726138096
192.txt,258.txt,0.0321089607271575
192.txt,259.txt,0.0832163148106799
192.txt,260.txt,0.16330978315507
192.txt,261.txt,0.0378898335727683
192.txt,262.txt,0.093916871482117
192.txt,263.txt,0.0596261742267298
192.txt,264.txt,0.0351466391287394
193.txt,194.txt,0.0237943232805754
193.txt,195.txt,0.0900594221157631
193.txt,196.txt,0.0440972253573145
193.txt,197.txt,0.044139125826349
193.txt,198.txt,0.0348809504583405
193.txt,199.txt,0.0927573299378928
193.txt,200.txt,0.0878713426838839
193.txt,201.txt,0.0424666525113526
193.txt,202.txt,0.124144671992795
193.txt,203.txt,0.0464721108540807
193.txt,204.txt,0.0238822511166429
193.txt,205.txt,0.0327159038625514
193.txt,206.txt,0.0163473844609329
193.txt,207.txt,0.1031748521105748
193.txt,208.txt,0.0196719127898761
193.txt,209.txt,0.0719763299994558
193.txt,210.txt,0.0455251908694597
193.txt,211.txt,0.0701137240756676
193.txt,212.txt,0.053372470632043
193.txt,213.txt,0.0391870249349012
193.txt,214.txt,0.0348593012098631
193.txt,215.txt,0.0598749026944699
193.txt,216.txt,0.0464787702543166
193.txt,217.txt,0.0369358084334227
193.txt,218.txt,0.0508570179966434
193.txt,219.txt,0.0037246910293033
193.txt,220.txt,0.0252518190146595
193.txt,221.txt,0.0814314122588258
193.txt,222.txt,0.0375938128329415
193.txt,223.txt,0.0399126662120891
193.txt,224.txt,0.0239459220979375
193.txt,225.txt,0.0636215246081884
193.txt,226.txt,0.0515636626878324
193.txt,227.txt,0.0295471477655609
193.txt,228.txt,0.0546157946982003
193.txt,229.txt,0.1106548228639025
193.txt,230.txt,0.0532782286488706
193.txt,231.txt,0.0292980094035025
193.txt,232.txt,0.067455583072506
193.txt,233.txt,0.0903485523258034
193.txt,234.txt,0.0312606899214713
193.txt,235.txt,0.011796040764538
193.txt,236.txt,0.0474920798771632
193.txt,237.txt,0.0641381274097417
193.txt,238.txt,0.0500580541648727
193.txt,239.txt,0.0581429228023651
193.txt,240.txt,0.0807850745096738
193.txt,241.txt,0.075941437632032
193.txt,242.txt,0.0438479923867241
193.txt,243.txt,0.0505009509157683
193.txt,244.txt,0.0550811308468294
193.txt,245.txt,0.0321281987312598
193.txt,246.txt,0.0227679557425915
193.txt,247.txt,0.0323193750065667
193.txt,248.txt,0.0179411414247283
193.txt,249.txt,0.0579132306431432
193.txt,250.txt,0.0562385154399753
193.txt,251.txt,0.0640640424611953
193.txt,252.txt,0.0944396888510141
193.txt,253.txt,0.0102740845467331
193.txt,254.txt,0.0445460599980812
193.txt,255.txt,0.0153658881319108
193.txt,256.txt,0.0097173350697787
193.txt,257.txt,0.0353403432249076
193.txt,258.txt,0.0269708210055139
193.txt,259.txt,0.011064290559417
193.txt,260.txt,0.0147420421487978
193.txt,261.txt,0.0109998562232371
193.txt,262.txt,0.0297771321361497
193.txt,263.txt,0.0231765792871464
193.txt,264.txt,0.0211339929079171
194.txt,195.txt,0.0669273465457134
194.txt,196.txt,0.0936298109339731
194.txt,197.txt,0.0102816423674561
194.txt,198.txt,0.0583722102249059
194.txt,199.txt,0.07982472776919
194.txt,200.txt,0.1225009605407424
194.txt,201.txt,0.0407227514770977
194.txt,202.txt,0.1277860132394862
194.txt,203.txt,0.037856712856597
194.txt,204.txt,0.065179067381147
194.txt,205.txt,0.066002223691793
194.txt,206.txt,0.0570003223014713
194.txt,207.txt,0.1422665941508571
194.txt,208.txt,0.0733139126346727
194.txt,209.txt,0.1131087961190758
194.txt,210.txt,0.0332411503616025
194.txt,211.txt,0.0419444881596125
194.txt,212.txt,0.0522453747164459
194.txt,213.txt,0.0539988455439698
194.txt,214.txt,0.0560764397546582
194.txt,215.txt,0.0790018003675196
194.txt,216.txt,0.0613789388597048
194.txt,217.txt,0.0371985484236837
194.txt,218.txt,0.0745685134020588
194.txt,219.txt,0.0459977278135277
194.txt,220.txt,0.0368751941310438
194.txt,221.txt,0.0723842485245838
194.txt,222.txt,0.0493006568620359
194.txt,223.txt,0.064718942269582
194.txt,224.txt,0.0558066696047886
194.txt,225.txt,0.0254777704046398
194.txt,226.txt,0.0378724203492235
194.txt,227.txt,0.0227079582793322
194.txt,228.txt,0.0400784795217513
194.txt,229.txt,0.0394701024838476
194.txt,230.txt,0.04632290940352
194.txt,231.txt,0.0268517487447539
194.txt,232.txt,0.0947840716174954
194.txt,233.txt,0.1302951762301402
194.txt,234.txt,0.0753286803777126
194.txt,235.txt,0.0828545476634272
194.txt,236.txt,0.0470417201607807
194.txt,237.txt,0.0505268767624227
194.txt,238.txt,0.0473153309757656
194.txt,239.txt,0.0507912011020676
194.txt,240.txt,0.0315006406375828
194.txt,241.txt,0.0312885876807878
194.txt,242.txt,0.0307118564181317
194.txt,243.txt,0.0820100729640334
194.txt,244.txt,0.0112337323578723
194.txt,245.txt,0.1067139146177869
194.txt,246.txt,0.0402303079463274
194.txt,247.txt,0.1039595397845561
194.txt,248.txt,0.0199087473213663
194.txt,249.txt,0.0534189171876648
194.txt,250.txt,0.0744599733893888
194.txt,251.txt,0.05740086537087
194.txt,252.txt,0.0585588876164308
194.txt,253.txt,0.0529754507056824
194.txt,254.txt,0.023153010649786
194.txt,255.txt,0.0501799459925945
194.txt,256.txt,0.0093982153770053
194.txt,257.txt,0.0790543553116258
194.txt,258.txt,0.0419013459037942
194.txt,259.txt,0.0112310969881898
194.txt,260.txt,0.0560024817029015
194.txt,261.txt,0.0424738542749899
194.txt,262.txt,0.1431453701059002
194.txt,263.txt,0.1401426685989996
194.txt,264.txt,0.051771645375342
195.txt,196.txt,0.0139731552608083
195.txt,197.txt,0.0298239094941253
195.txt,198.txt,0.0155111479219187
195.txt,199.txt,0.0399926103962315
195.txt,200.txt,0.0327110410219607
195.txt,201.txt,0.0296594898668673
195.txt,202.txt,0.0402981361769075
195.txt,203.txt,0.0222999119348945
195.txt,204.txt,0.0226875344623311
195.txt,205.txt,0.024634763772172
195.txt,206.txt,0.0178170735407209
195.txt,207.txt,0.065865499230939
195.txt,208.txt,0.0183531258092006
195.txt,209.txt,0.0471965397730087
195.txt,210.txt,0.0265436035081404
195.txt,211.txt,0.0243910010921393
195.txt,212.txt,0.0225015377892364
195.txt,213.txt,0.0446660485286087
195.txt,214.txt,0.0233487161437977
195.txt,215.txt,0.0305531245515319
195.txt,216.txt,0.0263226189412994
195.txt,217.txt,0.0307992655311716
195.txt,218.txt,0.0368560215649108
195.txt,219.txt,0.0102022873736542
195.txt,220.txt,0.0306577571143802
195.txt,221.txt,0.0122365146657415
195.txt,222.txt,0.0256873104108923
195.txt,223.txt,0.0493552710583609
195.txt,224.txt,0.0302117774344057
195.txt,225.txt,0.0233441429106107
195.txt,226.txt,0.0198710381076544
195.txt,227.txt,0.0321207479362334
195.txt,228.txt,0.0221822543483834
195.txt,229.txt,0.0643960498673806
195.txt,230.txt,0.0551130964353641
195.txt,231.txt,0.024914583375633
195.txt,232.txt,0.0349719915873431
195.txt,233.txt,0.0755817789770297
195.txt,234.txt,0.0296447723358184
195.txt,235.txt,0.0084893709227227
195.txt,236.txt,0.0321550765338607
195.txt,237.txt,0.0249306803490516
195.txt,238.txt,0.0181735609349274
195.txt,239.txt,0.0500744219702473
195.txt,240.txt,0.0442660397471742
195.txt,241.txt,0.0540970187864585
195.txt,242.txt,0.0401662192602741
195.txt,243.txt,0.0416053603996982
195.txt,244.txt,0.0229985754796757
195.txt,245.txt,0.0455917418816436
195.txt,246.txt,0.0210700455755904
195.txt,247.txt,0.1011880889718007
195.txt,248.txt,0.0223931581146911
195.txt,249.txt,0.0072249556533354
195.txt,250.txt,0.0244686467040628
195.txt,251.txt,0.0646651927602196
195.txt,252.txt,0.0451737405454371
195.txt,253.txt,0.017809440750752
195.txt,254.txt,0.0313356114783593
195.txt,255.txt,0.0195911933744459
195.txt,256.txt,0.0296524306407757
195.txt,257.txt,0.0149869471858926
195.txt,258.txt,0.0272734665991966
195.txt,259.txt,0.0051261893799863
195.txt,260.txt,0.0111712017160686
195.txt,261.txt,0.0059535951110475
195.txt,262.txt,0.01740450812965
195.txt,263.txt,0.0219097322087613
195.txt,264.txt,0.0190753595135755
196.txt,197.txt,0.0339251195876902
196.txt,198.txt,0.1496947532303052
196.txt,199.txt,0.135256698307681
196.txt,200.txt,0.1085514044287234
196.txt,201.txt,0.0738727154529406
196.txt,202.txt,0.1080651580727117
196.txt,203.txt,0.0796592528623606
196.txt,204.txt,0.0865608222491447
196.txt,205.txt,0.0755127732516929
196.txt,206.txt,0.0415848750503369
196.txt,207.txt,0.0931832257979194
196.txt,208.txt,0.0649122436800181
196.txt,209.txt,0.0964385870434907
196.txt,210.txt,0.0572933836035184
196.txt,211.txt,0.105616516004382
196.txt,212.txt,0.1170707874174902
196.txt,213.txt,0.0750032901393903
196.txt,214.txt,0.0447271047046929
196.txt,215.txt,0.0620467492194208
196.txt,216.txt,0.1186956221102005
196.txt,217.txt,0.033570039394901
196.txt,218.txt,0.091129682266179
196.txt,219.txt,0.103878694150257
196.txt,220.txt,0.0797607874246064
196.txt,221.txt,0.0832504172880997
196.txt,222.txt,0.0668496562882957
196.txt,223.txt,0.0693361114524936
196.txt,224.txt,0.1058449895252449
196.txt,225.txt,0.0484355605059173
196.txt,226.txt,0.1071418235212106
196.txt,227.txt,0.0540192461987451
196.txt,228.txt,0.0566627265001819
196.txt,229.txt,0.0782694202908647
196.txt,230.txt,0.0591390860818485
196.txt,231.txt,0.0730942797762694
196.txt,232.txt,0.075115473318027
196.txt,233.txt,0.0813558025788653
196.txt,234.txt,0.0697433597551915
196.txt,235.txt,0.0333390306181667
196.txt,236.txt,0.0494162528635596
196.txt,237.txt,0.0840568661396009
196.txt,238.txt,0.0936251194990955
196.txt,239.txt,0.0463761173315939
196.txt,240.txt,0.0681341151579271
196.txt,241.txt,0.0614518028518424
196.txt,242.txt,0.0482726696453208
196.txt,243.txt,0.0617654792265978
196.txt,244.txt,0.0103044628871993
196.txt,245.txt,0.02925729684369
196.txt,246.txt,0.0373446400123226
196.txt,247.txt,0.067038812090454
196.txt,248.txt,0.0506504546241654
196.txt,249.txt,0.0640442418241023
196.txt,250.txt,0.0935287591164779
196.txt,251.txt,0.0738188063919462
196.txt,252.txt,0.0560640052434603
196.txt,253.txt,0.0407903110543411
196.txt,254.txt,0.0641474693589672
196.txt,255.txt,0.0557983732316854
196.txt,256.txt,0.0280760242753122
196.txt,257.txt,0.0226586176819626
196.txt,258.txt,0.0799599646986227
196.txt,259.txt,0.0337997829386431
196.txt,260.txt,0.0555578498827088
196.txt,261.txt,0.0584636573427829
196.txt,262.txt,0.0512795673206468
196.txt,263.txt,0.0346981579929413
196.txt,264.txt,0.078204730471531
197.txt,198.txt,0.0371273728204465
197.txt,199.txt,0.0444500192827282
197.txt,200.txt,0.038080118225234
197.txt,201.txt,0.0382679374307678
197.txt,202.txt,0.0174838214783774
197.txt,203.txt,0.0805641781398253
197.txt,204.txt,0.0526855243968525
197.txt,205.txt,0.0255090699960794
197.txt,206.txt,0.019038525828368
197.txt,207.txt,0.0326625585407579
197.txt,208.txt,0.072452527900479
197.txt,209.txt,0.0277552393644616
197.txt,210.txt,0.0213235201094396
197.txt,211.txt,0.0189716894652516
197.txt,212.txt,0.020833556398594
197.txt,213.txt,0.0434060614803544
197.txt,214.txt,0.0474948658367678
197.txt,215.txt,0.0166106727240065
197.txt,216.txt,0.0175589251862718
197.txt,217.txt,0.0299229453205714
197.txt,218.txt,0.0312159297763502
197.txt,219.txt,0.0141332719021441
197.txt,220.txt,0.0308503008676241
197.txt,221.txt,0.0376945274966694
197.txt,222.txt,0.035383244018959
197.txt,223.txt,0.0289210617550245
197.txt,224.txt,0.0734811092964048
197.txt,225.txt,0.0433100100687151
197.txt,226.txt,0.0310646015052063
197.txt,227.txt,0.0375763592066706
197.txt,228.txt,0.0281596878087744
197.txt,229.txt,0.059621714141673
197.txt,230.txt,0.0228606524873386
197.txt,231.txt,0.0167632217543041
197.txt,232.txt,0.0364984171625156
197.txt,233.txt,0.0496230654894659
197.txt,234.txt,0.0291436875693571
197.txt,235.txt,0.0
197.txt,236.txt,0.0163032961719882
197.txt,237.txt,0.0228512855783532
197.txt,238.txt,0.0660164389030792
197.txt,239.txt,0.0401267221517289
197.txt,240.txt,0.0416401016867209
197.txt,241.txt,0.022760455701691
197.txt,242.txt,0.0300762446341712
197.txt,243.txt,0.012564708188188
197.txt,244.txt,0.0319590114158446
197.txt,245.txt,0.0105190815413059
197.txt,246.txt,0.0046554383110305
197.txt,247.txt,0.0126274752413473
197.txt,248.txt,0.0989781003098844
197.txt,249.txt,0.0135992119804281
197.txt,250.txt,0.0123356728711624
197.txt,251.txt,0.0674592356423577
197.txt,252.txt,0.0174654326449402
197.txt,253.txt,0.0064667874256277
197.txt,254.txt,0.0184839250224657
197.txt,255.txt,0.0112885163132352
197.txt,256.txt,0.0661930606963836
197.txt,257.txt,0.0785345926668481
197.txt,258.txt,0.0674747683558983
197.txt,259.txt,0.0046314129329232
197.txt,260.txt,0.0130181426025474
197.txt,261.txt,0.0185724768664421
197.txt,262.txt,0.0157245637969398
197.txt,263.txt,0.0126967264870055
197.txt,264.txt,0.0102858133381642
198.txt,199.txt,0.1985274258884534
198.txt,200.txt,0.1189463832853329
198.txt,201.txt,0.1026057704439266
198.txt,202.txt,0.1958473293630809
198.txt,203.txt,0.1215576252228168
198.txt,204.txt,0.175458185099372
198.txt,205.txt,0.1515501592543466
198.txt,206.txt,0.0862909026309791
198.txt,207.txt,0.1801976957208002
198.txt,208.txt,0.1055430503850558
198.txt,209.txt,0.1560252620078052
198.txt,210.txt,0.1377961687083475
198.txt,211.txt,0.1107137452714043
198.txt,212.txt,0.2339384057254154
198.txt,213.txt,0.1768572472435822
198.txt,214.txt,0.0827423185286995
198.txt,215.txt,0.2176519983198738
198.txt,216.txt,0.2274742910809799
198.txt,217.txt,0.0342695422911475
198.txt,218.txt,0.1573173443638031
198.txt,219.txt,0.0777347009363619
198.txt,220.txt,0.127944214554953
198.txt,221.txt,0.1623254378393513
198.txt,222.txt,0.0771503447545701
198.txt,223.txt,0.0969758966216964
198.txt,224.txt,0.1529458281117348
198.txt,225.txt,0.0683583033225153
198.txt,226.txt,0.222383637410424
198.txt,227.txt,0.0591392045811492
198.txt,228.txt,0.0694942232047389
198.txt,229.txt,0.1732120652567669
198.txt,230.txt,0.0705088127703491
198.txt,231.txt,0.0690031550598334
198.txt,232.txt,0.1303286062046212
198.txt,233.txt,0.0993716017634597
198.txt,234.txt,0.0897837020758616
198.txt,235.txt,0.0334448897781675
198.txt,236.txt,0.0957732975528663
198.txt,237.txt,0.1397535180432721
198.txt,238.txt,0.247921306200626
198.txt,239.txt,0.1259721910299193
198.txt,240.txt,0.143250508128233
198.txt,241.txt,0.0797339368363251
198.txt,242.txt,0.1305002240837903
198.txt,243.txt,0.1227605642127937
198.txt,244.txt,0.0323766927636226
198.txt,245.txt,0.0827701738844177
198.txt,246.txt,0.0622385957851452
198.txt,247.txt,0.0904953344332142
198.txt,248.txt,0.0472683977372115
198.txt,249.txt,0.1008327912110635
198.txt,250.txt,0.1316458699558983
198.txt,251.txt,0.1732744324071096
198.txt,252.txt,0.0955015475633548
198.txt,253.txt,0.0556236530242194
198.txt,254.txt,0.1007960885803764
198.txt,255.txt,0.0811639814264254
198.txt,256.txt,0.0222771305678943
198.txt,257.txt,0.0720152593342062
198.txt,258.txt,0.057159934155655
198.txt,259.txt,0.0833194303380373
198.txt,260.txt,0.1935433481573508
198.txt,261.txt,0.0572759408252784
198.txt,262.txt,0.0715323414250313
198.txt,263.txt,0.0603061402916861
198.txt,264.txt,0.0980224707877108
199.txt,200.txt,0.2741288724428744
199.txt,201.txt,0.2389809798787058
199.txt,202.txt,0.1503625857626081
199.txt,203.txt,0.1268024353037178
199.txt,204.txt,0.119004851942661
199.txt,205.txt,0.0882321404969139
199.txt,206.txt,0.0381769015641064
199.txt,207.txt,0.1608448647320679
199.txt,208.txt,0.0673138759282203
199.txt,209.txt,0.1845581208243283
199.txt,210.txt,0.105254609002919
199.txt,211.txt,0.2146750084075014
199.txt,212.txt,0.154347503619944
199.txt,213.txt,0.1492218381809256
199.txt,214.txt,0.0575382806828784
199.txt,215.txt,0.1521311209533462
199.txt,216.txt,0.1706015765648943
199.txt,217.txt,0.0835111697139068
199.txt,218.txt,0.1298381783745256
199.txt,219.txt,0.0467374340075857
199.txt,220.txt,0.085671771969152
199.txt,221.txt,0.1519413771774
199.txt,222.txt,0.1246919768591405
199.txt,223.txt,0.104858824446464
199.txt,224.txt,0.11004197161542
199.txt,225.txt,0.081983055578803
199.txt,226.txt,0.1216464461079386
199.txt,227.txt,0.0788516840744867
199.txt,228.txt,0.1280221728974084
199.txt,229.txt,0.1416539651276627
199.txt,230.txt,0.14777624660806
199.txt,231.txt,0.0655291997002302
199.txt,232.txt,0.0858342244846922
199.txt,233.txt,0.0887677388356876
199.txt,234.txt,0.1159716656324341
199.txt,235.txt,0.0494349621835979
199.txt,236.txt,0.1124606329796325
199.txt,237.txt,0.1031922263306757
199.txt,238.txt,0.201117127818247
199.txt,239.txt,0.1074393586468815
199.txt,240.txt,0.1333309115101088
199.txt,241.txt,0.1833807234156434
199.txt,242.txt,0.1031430571465751
199.txt,243.txt,0.1779670947366934
199.txt,244.txt,0.0487165305435871
199.txt,245.txt,0.1168190721046704
199.txt,246.txt,0.0635309868700462
199.txt,247.txt,0.0475150958613227
199.txt,248.txt,0.060382634446821
199.txt,249.txt,0.0532781616000861
199.txt,250.txt,0.141072221810374
199.txt,251.txt,0.164375209671013
199.txt,252.txt,0.1365149616344504
199.txt,253.txt,0.0883233843401732
199.txt,254.txt,0.082391021584412
199.txt,255.txt,0.0436961135621895
199.txt,256.txt,0.0243471195360371
199.txt,257.txt,0.1064306500154982
199.txt,258.txt,0.0505292130282592
199.txt,259.txt,0.0229202362921408
199.txt,260.txt,0.0738611621889318
199.txt,261.txt,0.0152301133926849
199.txt,262.txt,0.121973833641455
199.txt,263.txt,0.0353521066317446
199.txt,264.txt,0.0433340479768075
200.txt,201.txt,0.2185476675471992
200.txt,202.txt,0.1072745086430897
200.txt,203.txt,0.0798391316831929
200.txt,204.txt,0.0864468050327922
200.txt,205.txt,0.0936544407844591
200.txt,206.txt,0.0740479163915908
200.txt,207.txt,0.1097935213508788
200.txt,208.txt,0.0562796578278993
200.txt,209.txt,0.2110852425218626
200.txt,210.txt,0.1100815128676014
200.txt,211.txt,0.1555040832290184
